"","B_mes","fec_ini_cdto","id_sucursal","B_adeudo","ventas_tot","no_clientes","adeudo_actual","pagos_tot","no_cdtos"
"5050",2020-06-15,2020-06-24,10,"Sin adeudo",117158,19,0,126298.56,48
"5051",2020-06-15,2020-06-24,11,"Sin adeudo",128929,18,0,137832.9,37
"5052",2020-06-15,2020-06-24,12,"Con adeudo",6364,2,4432.75,2016.05,6
"5053",2020-06-15,2020-06-24,12,"Sin adeudo",134390,17,0,146176.53,47
"5054",2020-06-15,2020-06-24,13,"Con adeudo",17178,3,6878.01,11023.77,7
"5055",2020-06-15,2020-06-24,13,"Sin adeudo",169095,25,0,187470.42,72
"5056",2020-06-15,2020-06-24,14,"Sin adeudo",149647,23,0,164098.79,52
"5057",2020-06-15,2020-06-24,15,"Sin adeudo",119107,17,0,132402.92,44
"5058",2020-06-15,2020-06-24,16,"Con adeudo",8197,1,883.06,7818,1
"5059",2020-06-15,2020-06-24,16,"Sin adeudo",149199,27,0,159785.31,63
"5060",2020-06-15,2020-06-24,17,"Sin adeudo",124256,19,0,134161.89,46
"5061",2020-06-15,2020-06-25,1,"Sin adeudo",97986,20,0,105969.29,57
"5062",2020-06-15,2020-06-25,2,"Sin adeudo",80337,15,0,86970.94,40
"5063",2020-06-15,2020-06-25,3,"Sin adeudo",112470,15,0,123609.01,35
"5064",2020-06-15,2020-06-25,4,"Sin adeudo",104240,17,0,113838.33,42
"5065",2020-06-15,2020-06-25,5,"Sin adeudo",89973,21,0,99301.37,46
"5066",2020-06-15,2020-06-25,6,"Sin adeudo",111017,17,0,119718.88,57
"5067",2020-06-15,2020-06-25,7,"Con adeudo",5827,2,3717.83,2263.5,7
"5068",2020-06-15,2020-06-25,7,"Sin adeudo",157021,24,0,170147.25,64
"5069",2020-06-15,2020-06-25,8,"Con adeudo",8774,1,623.52,8633.98,3
"5070",2020-06-15,2020-06-25,8,"Sin adeudo",134798,20,0,141803.87,45
"5071",2020-06-15,2020-06-25,9,"Sin adeudo",117457,17,0,127285.15,35
"5072",2020-06-15,2020-06-25,10,"Sin adeudo",181330,23,0,197187.74,56
"5073",2020-06-15,2020-06-25,11,"Con adeudo",4036,1,3603.12,443.76,2
"5074",2020-06-15,2020-06-25,11,"Sin adeudo",112896,15,0,122017.49,38
"5075",2020-06-15,2020-06-25,12,"Con adeudo",810,1,417.32,400.21,4
"5076",2020-06-15,2020-06-25,12,"Sin adeudo",94621,16,0,101464.45,49
"5077",2020-06-15,2020-06-25,13,"Con adeudo",5256,1,3491.44,1904.17,3
"5078",2020-06-15,2020-06-25,13,"Sin adeudo",185091,23,0,203424.35,60
"5079",2020-06-15,2020-06-25,14,"Sin adeudo",113080,20,0,121308.23,55
"5080",2020-06-15,2020-06-25,15,"Sin adeudo",143811,24,0,159840.27,60
"5081",2020-06-15,2020-06-25,16,"Con adeudo",27101,3,19378.92,8004.41,8
"5082",2020-06-15,2020-06-25,16,"Sin adeudo",83587,14,0,89014.16,41
"5083",2020-06-15,2020-06-25,17,"Sin adeudo",101498,15,0,109284.39,28
"5084",2020-06-15,2020-06-26,1,"Sin adeudo",101880,14,0,113146.14,37
"5085",2020-06-15,2020-06-26,2,"Con adeudo",8640,1,7066.03,1687.43,2
"5086",2020-06-15,2020-06-26,2,"Sin adeudo",140507,18,0,152781.38,43
"5087",2020-06-15,2020-06-26,3,"Con adeudo",13512,2,8444.81,5357.08,5
"5088",2020-06-15,2020-06-26,3,"Sin adeudo",125243,24,0,135903.34,56
"5089",2020-06-15,2020-06-26,4,"Con adeudo",7024,1,6609.64,414.5,3
"5090",2020-06-15,2020-06-26,4,"Sin adeudo",115118,15,0,125042.72,41
"5091",2020-06-15,2020-06-26,5,"Sin adeudo",102590,16,0,110036.43,43
"5092",2020-06-15,2020-06-26,6,"Con adeudo",5419,1,847.54,4627.91,4
"5093",2020-06-15,2020-06-26,6,"Sin adeudo",143130,24,0,158643.4,64
"5094",2020-06-15,2020-06-26,7,"Con adeudo",637,1,514.58,123.27,1
"5095",2020-06-15,2020-06-26,7,"Sin adeudo",121394,19,0,136005.44,46
"5096",2020-06-15,2020-06-26,8,"Sin adeudo",131115,20,0,141170.29,48
"5097",2020-06-15,2020-06-26,9,"Con adeudo",397,1,62.72,345.67,4
"5098",2020-06-15,2020-06-26,9,"Sin adeudo",87972,15,0,95621.49,37
"5099",2020-06-15,2020-06-26,10,"Con adeudo",11512,1,7534.22,4189.07,1
"5100",2020-06-15,2020-06-26,10,"Sin adeudo",51663,9,0,56883.94,29
"5101",2020-06-15,2020-06-26,11,"Con adeudo",10735,1,10181.37,580.07,2
"5102",2020-06-15,2020-06-26,11,"Sin adeudo",61731,13,0,69332.12,29
"5103",2020-06-15,2020-06-26,12,"Sin adeudo",96494,16,0,106620.77,40
"5104",2020-06-15,2020-06-26,13,"Sin adeudo",142605,21,0,153362.23,57
"5105",2020-06-15,2020-06-26,14,"Con adeudo",19363,2,18029.14,1365.34,5
"5106",2020-06-15,2020-06-26,14,"Sin adeudo",78741,14,0,86989.64,23
"5107",2020-06-15,2020-06-26,15,"Con adeudo",14390,3,9523.56,5030.39,5
"5108",2020-06-15,2020-06-26,15,"Sin adeudo",128410,19,0,137976.62,45
"5109",2020-06-15,2020-06-26,16,"Sin adeudo",132413,22,0,143226.53,48
"5110",2020-06-15,2020-06-26,17,"Con adeudo",5465,1,644.66,4968.43,4
"5111",2020-06-15,2020-06-26,17,"Sin adeudo",95697,18,0,106137.43,47
"5112",2020-06-15,2020-06-27,1,"Sin adeudo",133889,20,0,147810.13,43
"5113",2020-06-15,2020-06-27,2,"Con adeudo",9374,1,5803.46,3853.5,1
"5114",2020-06-15,2020-06-27,2,"Sin adeudo",88608,13,0,97732.39,36
"5115",2020-06-15,2020-06-27,3,"Con adeudo",11524,2,9461.68,2176.54,5
"5116",2020-06-15,2020-06-27,3,"Sin adeudo",78442,13,0,83990.64,29
"5117",2020-06-15,2020-06-27,4,"Sin adeudo",102453,22,0,112070.77,53
"5118",2020-06-15,2020-06-27,5,"Con adeudo",8268,2,7729.89,568.79,4
"5119",2020-06-15,2020-06-27,5,"Sin adeudo",182552,25,0,198963.43,59
"5120",2020-06-15,2020-06-27,6,"Con adeudo",6343,1,5932,422.81,2
"5121",2020-06-15,2020-06-27,6,"Sin adeudo",95334,15,0,103640.66,41
"5122",2020-06-15,2020-06-27,7,"Con adeudo",11233,1,4154.12,7462.16,1
"5123",2020-06-15,2020-06-27,7,"Sin adeudo",175849,25,0,194210.14,59
"5124",2020-06-15,2020-06-27,8,"Con adeudo",4265,1,359.32,4024.31,3
"5125",2020-06-15,2020-06-27,8,"Sin adeudo",155802,22,0,166746.43,58
"5126",2020-06-15,2020-06-27,9,"Sin adeudo",104892,15,0,115509.23,43
"5127",2020-06-15,2020-06-27,10,"Con adeudo",10285,1,1079.31,9878.24,2
"5128",2020-06-15,2020-06-27,10,"Sin adeudo",126155,17,0,138816.98,44
"5129",2020-06-15,2020-06-27,11,"Con adeudo",21633,3,13157.06,9055.12,9
"5130",2020-06-15,2020-06-27,11,"Sin adeudo",91478,15,0,101675.79,37
"5131",2020-06-15,2020-06-27,12,"Sin adeudo",244044,33,0,266243.36,86
"5132",2020-06-15,2020-06-27,13,"Con adeudo",640,1,106.55,561.53,3
"5133",2020-06-15,2020-06-27,13,"Sin adeudo",117037,24,0,127314.9,65
"5134",2020-06-15,2020-06-27,14,"Sin adeudo",80347,14,0,90329.38,32
"5135",2020-06-15,2020-06-27,15,"Con adeudo",11394,1,7272.64,4190.31,4
"5136",2020-06-15,2020-06-27,15,"Sin adeudo",71653,12,0,78255.68,25
"5137",2020-06-15,2020-06-27,16,"Sin adeudo",150382,25,0,163406.89,58
"5138",2020-06-15,2020-06-27,17,"Sin adeudo",131784,19,0,143900.18,41
"5139",2020-06-15,2020-06-28,1,"Con adeudo",9181,1,7295.02,1922.2,3
"5140",2020-06-15,2020-06-28,1,"Sin adeudo",64379,11,0,69263.77,25
"5141",2020-06-15,2020-06-28,2,"Con adeudo",6435,1,6343.39,93.73,4
"5142",2020-06-15,2020-06-28,2,"Sin adeudo",142499,21,0,158446.46,54
"5143",2020-06-15,2020-06-28,3,"Con adeudo",2449,2,1044.23,1418.77,2
"5144",2020-06-15,2020-06-28,3,"Sin adeudo",88612,18,0,98341.66,46
"5145",2020-06-15,2020-06-28,4,"Sin adeudo",171807,26,0,190021.88,69
"5146",2020-06-15,2020-06-28,5,"Con adeudo",24728,4,9541.65,16054.1,8
"5147",2020-06-15,2020-06-28,5,"Sin adeudo",138968,20,0,151177.13,40
"5148",2020-06-15,2020-06-28,6,"Con adeudo",8110,1,2556.35,5874.47,4
"5149",2020-06-15,2020-06-28,6,"Sin adeudo",111933,19,0,121578.89,43
"5150",2020-06-15,2020-06-28,7,"Sin adeudo",93803,16,0,103141.94,38
"5151",2020-06-15,2020-06-28,8,"Con adeudo",8268,1,2182.63,6422.21,3
"5152",2020-06-15,2020-06-28,8,"Sin adeudo",161491,23,0,177851.24,62
"5153",2020-06-15,2020-06-28,9,"Sin adeudo",131399,19,0,144260.72,53
"5154",2020-06-15,2020-06-28,10,"Sin adeudo",93596,17,0,102741.27,51
"5155",2020-06-15,2020-06-28,11,"Sin adeudo",109365,21,0,119400.46,46
"5156",2020-06-15,2020-06-28,12,"Con adeudo",6910,2,5705.11,1264.73,6
"5157",2020-06-15,2020-06-28,12,"Sin adeudo",128557,19,0,140940.75,50
"5158",2020-06-15,2020-06-28,13,"Sin adeudo",122478,17,0,136065.54,52
"5159",2020-06-15,2020-06-28,14,"Con adeudo",11647,1,7513.22,4221.71,3
"5160",2020-06-15,2020-06-28,14,"Sin adeudo",126648,17,0,139003.95,45
"5161",2020-06-15,2020-06-28,15,"Sin adeudo",117935,21,0,127142.44,57
"5162",2020-06-15,2020-06-28,16,"Con adeudo",14164,2,6610.33,8029.45,6
"5163",2020-06-15,2020-06-28,16,"Sin adeudo",134123,21,0,145504.37,60
"5164",2020-06-15,2020-06-28,17,"Sin adeudo",126803,21,0,137844.37,59
"5165",2020-06-15,2020-06-29,1,"Sin adeudo",97966,15,0,106142.22,40
"5166",2020-06-15,2020-06-29,2,"Sin adeudo",99521,13,0,107186.22,35
"5167",2020-06-15,2020-06-29,3,"Con adeudo",26112,3,6998.1,20287.66,8
"5168",2020-06-15,2020-06-29,3,"Sin adeudo",91944,13,0,102410.59,29
"5169",2020-06-15,2020-06-29,4,"Sin adeudo",78164,14,0,85673.83,37
"5170",2020-06-15,2020-06-29,5,"Sin adeudo",153641,23,0,170855.84,60
"5171",2020-06-15,2020-06-29,6,"Con adeudo",8432,1,7618.33,820.25,3
"5172",2020-06-15,2020-06-29,6,"Sin adeudo",110624,17,0,121739.09,50
"5173",2020-06-15,2020-06-29,7,"Con adeudo",1542,1,310.26,1261.02,1
"5174",2020-06-15,2020-06-29,7,"Sin adeudo",189252,26,0,206312.81,71
"5175",2020-06-15,2020-06-29,8,"Sin adeudo",117476,17,0,125944.46,50
"5176",2020-06-15,2020-06-29,9,"Con adeudo",9623,1,8299.1,1424.57,2
"5177",2020-06-15,2020-06-29,9,"Sin adeudo",128663,20,0,139786.66,55
"5178",2020-06-15,2020-06-29,10,"Con adeudo",28416,3,15862.9,13284.62,9
"5179",2020-06-15,2020-06-29,10,"Sin adeudo",78217,13,0,85348.7,32
"5180",2020-06-15,2020-06-29,11,"Sin adeudo",110935,18,0,120394.53,48
"5181",2020-06-15,2020-06-29,12,"Con adeudo",7246,2,4413.32,2855,6
"5182",2020-06-15,2020-06-29,12,"Sin adeudo",86558,12,0,92917.02,29
"5183",2020-06-15,2020-06-29,13,"Sin adeudo",139968,24,0,152967.27,63
"5184",2020-06-15,2020-06-29,14,"Con adeudo",9061,1,1216.78,8183.82,1
"5185",2020-06-15,2020-06-29,14,"Sin adeudo",177823,23,0,194630.06,50
"5186",2020-06-15,2020-06-29,15,"Con adeudo",324,1,265.01,61.43,4
"5187",2020-06-15,2020-06-29,15,"Sin adeudo",85501,11,0,93803.16,32
"5188",2020-06-15,2020-06-29,16,"Sin adeudo",116006,16,0,127710.31,42
"5189",2020-06-15,2020-06-29,17,"Sin adeudo",180713,30,0,197486.81,85
"5190",2020-06-15,2020-06-30,1,"Con adeudo",11886,2,4387.95,7868.17,3
"5191",2020-06-15,2020-06-30,1,"Sin adeudo",110533,21,0,119821.7,58
"5192",2020-06-15,2020-06-30,2,"Sin adeudo",87831,15,0,97362.87,43
"5193",2020-06-15,2020-06-30,3,"Con adeudo",2163,1,1257.04,960.38,1
"5194",2020-06-15,2020-06-30,3,"Sin adeudo",105467,20,0,115868.7,40
"5195",2020-06-15,2020-06-30,4,"Sin adeudo",148658,23,0,160860.95,57
"5196",2020-06-15,2020-06-30,5,"Sin adeudo",172644,25,0,186936.02,63
"5197",2020-06-15,2020-06-30,6,"Con adeudo",9949,1,9605.31,371.17,4
"5198",2020-06-15,2020-06-30,6,"Sin adeudo",103759,17,0,111007.98,46
"5199",2020-06-15,2020-06-30,7,"Sin adeudo",78858,11,0,85785.34,20
"5200",2020-06-15,2020-06-30,8,"Con adeudo",628,1,123.33,512.47,1
"5201",2020-06-15,2020-06-30,8,"Sin adeudo",74142,16,0,79768.21,44
"5202",2020-06-15,2020-06-30,9,"Con adeudo",605,1,79.75,566.63,2
"5203",2020-06-15,2020-06-30,9,"Sin adeudo",58086,10,0,62340.47,22
"5204",2020-06-15,2020-06-30,10,"Con adeudo",9501,1,1382.07,8399.29,2
"5205",2020-06-15,2020-06-30,10,"Sin adeudo",132481,25,0,144533.01,62
"5206",2020-06-15,2020-06-30,11,"Con adeudo",8551,3,4227.17,4544.5,12
"5207",2020-06-15,2020-06-30,11,"Sin adeudo",134232,19,0,146337.38,40
"5208",2020-06-15,2020-06-30,12,"Con adeudo",22873,2,14066.44,9173.6,5
"5209",2020-06-15,2020-06-30,12,"Sin adeudo",114842,16,0,121167.2,39
"5210",2020-06-15,2020-06-30,13,"Sin adeudo",62369,10,0,66673.49,17
"5211",2020-06-15,2020-06-30,14,"Sin adeudo",177206,27,0,193660.5,61
"5212",2020-06-15,2020-06-30,15,"Sin adeudo",86647,14,0,95204.75,29
"5213",2020-06-15,2020-06-30,16,"Con adeudo",602,1,411.9,194.02,2
"5214",2020-06-15,2020-06-30,16,"Sin adeudo",113096,22,0,125490.19,64
"5215",2020-06-15,2020-06-30,17,"Sin adeudo",140141,21,0,151166.79,57
"5216",2020-07-15,2020-07-01,1,"Con adeudo",24282,2,8868.54,16369.34,7
"5217",2020-07-15,2020-07-01,1,"Sin adeudo",216266,22,0,239098.73,61
"5218",2020-07-15,2020-07-01,2,"Con adeudo",7459,1,6308.15,1257.39,4
"5219",2020-07-15,2020-07-01,2,"Sin adeudo",371938,43,0,413238.55,140
"5220",2020-07-15,2020-07-01,3,"Con adeudo",1486,1,1449.34,37.67,2
"5221",2020-07-15,2020-07-01,3,"Sin adeudo",344247,38,0,381453.41,113
"5222",2020-07-15,2020-07-01,4,"Con adeudo",46698,4,30832.87,16817.56,15
"5223",2020-07-15,2020-07-01,4,"Sin adeudo",223871,30,0,243722,86
"5224",2020-07-15,2020-07-01,5,"Con adeudo",28057,5,15326.84,13232.77,16
"5225",2020-07-15,2020-07-01,5,"Sin adeudo",206180,31,0,223822.2,101
"5226",2020-07-15,2020-07-01,6,"Con adeudo",2582,1,2293.39,305.21,2
"5227",2020-07-15,2020-07-01,6,"Sin adeudo",343774,37,0,378501.07,116
"5228",2020-07-15,2020-07-01,7,"Con adeudo",42652,4,31743.59,11737.58,5
"5229",2020-07-15,2020-07-01,7,"Sin adeudo",297402,35,0,328285.59,121
"5230",2020-07-15,2020-07-01,8,"Con adeudo",48431,6,18183.8,32718.16,21
"5231",2020-07-15,2020-07-01,8,"Sin adeudo",308357,42,0,345073.73,133
"5232",2020-07-15,2020-07-01,9,"Con adeudo",4084,1,1552.62,2561.02,4
"5233",2020-07-15,2020-07-01,9,"Sin adeudo",219472,29,0,240656.99,75
"5234",2020-07-15,2020-07-01,10,"Con adeudo",21854,3,12441.21,10431.04,13
"5235",2020-07-15,2020-07-01,10,"Sin adeudo",279257,33,0,311356.99,111
"5236",2020-07-15,2020-07-01,11,"Con adeudo",12880,2,8464.6,4673.12,5
"5237",2020-07-15,2020-07-01,11,"Sin adeudo",299808,34,0,327471.9,114
"5238",2020-07-15,2020-07-01,12,"Con adeudo",24443,4,7013.43,18782.23,14
"5239",2020-07-15,2020-07-01,12,"Sin adeudo",246643,27,0,269700.31,77
"5240",2020-07-15,2020-07-01,13,"Con adeudo",66297,6,30763.02,37012.57,18
"5241",2020-07-15,2020-07-01,13,"Sin adeudo",210458,23,0,234276.81,78
"5242",2020-07-15,2020-07-01,14,"Con adeudo",19821,3,9363.66,11126.24,9
"5243",2020-07-15,2020-07-01,14,"Sin adeudo",444539,48,0,490070.93,152
"5244",2020-07-15,2020-07-01,15,"Con adeudo",50001,4,26921.81,23758.08,12
"5245",2020-07-15,2020-07-01,15,"Sin adeudo",259900,32,0,287777.27,92
"5246",2020-07-15,2020-07-01,16,"Con adeudo",16329,5,4835.99,11913.69,13
"5247",2020-07-15,2020-07-01,16,"Sin adeudo",392224,41,0,436239.33,120
"5248",2020-07-15,2020-07-01,17,"Con adeudo",20879,2,4782.69,17060.38,6
"5249",2020-07-15,2020-07-01,17,"Sin adeudo",384761,43,0,421021.23,123
"5250",2020-07-15,2020-07-02,1,"Con adeudo",39953,5,22990.91,18619.87,15
"5251",2020-07-15,2020-07-02,1,"Sin adeudo",188990,27,0,208214.9,74
"5252",2020-07-15,2020-07-02,2,"Con adeudo",30600,3,17411.04,14742.04,10
"5253",2020-07-15,2020-07-02,2,"Sin adeudo",340043,38,0,375922.97,119
"5254",2020-07-15,2020-07-02,3,"Con adeudo",14487,2,11180.9,3674.91,6
"5255",2020-07-15,2020-07-02,3,"Sin adeudo",333430,33,0,369782.62,105
"5256",2020-07-15,2020-07-02,4,"Con adeudo",9661,1,3230.39,7097.74,4
"5257",2020-07-15,2020-07-02,4,"Sin adeudo",348163,37,0,373341.62,112
"5258",2020-07-15,2020-07-02,5,"Con adeudo",13799,2,10133.83,3862.32,8
"5259",2020-07-15,2020-07-02,5,"Sin adeudo",192740,25,0,210074.95,78
"5260",2020-07-15,2020-07-02,6,"Con adeudo",33233,4,18184.86,15763.13,13
"5261",2020-07-15,2020-07-02,6,"Sin adeudo",275523,33,0,305463.15,99
"5262",2020-07-15,2020-07-02,7,"Con adeudo",40781,4,21494.12,20509.53,10
"5263",2020-07-15,2020-07-02,7,"Sin adeudo",344157,35,0,383438.82,119
"5264",2020-07-15,2020-07-02,8,"Con adeudo",35410,5,21022,15236.82,18
"5265",2020-07-15,2020-07-02,8,"Sin adeudo",272439,30,0,300783.62,98
"5266",2020-07-15,2020-07-02,9,"Con adeudo",21887,2,1466.6,21881.28,5
"5267",2020-07-15,2020-07-02,9,"Sin adeudo",313591,37,0,337441.44,110
"5268",2020-07-15,2020-07-02,10,"Con adeudo",20215,3,7392.97,14083.96,7
"5269",2020-07-15,2020-07-02,10,"Sin adeudo",454275,43,0,494528.54,113
"5270",2020-07-15,2020-07-02,11,"Con adeudo",12202,2,6716.56,5871.88,7
"5271",2020-07-15,2020-07-02,11,"Sin adeudo",239984,29,0,262513.37,74
"5272",2020-07-15,2020-07-02,12,"Con adeudo",44141,4,20353.56,24996.84,12
"5273",2020-07-15,2020-07-02,12,"Sin adeudo",242872,31,0,261228.04,95
"5274",2020-07-15,2020-07-02,13,"Con adeudo",23079,2,10566.15,13428.22,3
"5275",2020-07-15,2020-07-02,13,"Sin adeudo",383222,45,0,418457.08,136
"5276",2020-07-15,2020-07-02,14,"Con adeudo",911,1,780.54,133.66,3
"5277",2020-07-15,2020-07-02,14,"Sin adeudo",226285,34,0,252727.29,89
"5278",2020-07-15,2020-07-02,15,"Con adeudo",24207,2,4918.53,19908.03,8
"5279",2020-07-15,2020-07-02,15,"Sin adeudo",341854,37,0,380973.58,112
"5280",2020-07-15,2020-07-02,16,"Sin adeudo",216631,26,0,235464.57,77
"5281",2020-07-15,2020-07-02,17,"Con adeudo",44250,4,34517.57,10566.9,11
"5282",2020-07-15,2020-07-02,17,"Sin adeudo",283219,33,0,315127.62,113
"5283",2020-07-15,2020-07-03,1,"Con adeudo",12310,1,11381.82,1036.57,1
"5284",2020-07-15,2020-07-03,1,"Sin adeudo",247341,30,0,270787.97,80
"5285",2020-07-15,2020-07-03,2,"Con adeudo",6226,1,4176.59,2137.39,1
"5286",2020-07-15,2020-07-03,2,"Sin adeudo",236249,23,0,261816.97,66
"5287",2020-07-15,2020-07-03,3,"Con adeudo",28733,3,7863.01,22640.8,12
"5288",2020-07-15,2020-07-03,3,"Sin adeudo",239679,29,0,259146.33,101
"5289",2020-07-15,2020-07-03,4,"Con adeudo",46519,4,27823.86,20625.01,11
"5290",2020-07-15,2020-07-03,4,"Sin adeudo",427053,46,0,470779.62,121
"5291",2020-07-15,2020-07-03,5,"Con adeudo",9493,2,3159.98,6442.88,5
"5292",2020-07-15,2020-07-03,5,"Sin adeudo",292686,38,0,323452.46,110
"5293",2020-07-15,2020-07-03,6,"Con adeudo",29382,5,23649.25,6045.07,12
"5294",2020-07-15,2020-07-03,6,"Sin adeudo",174144,17,0,188704.59,46
"5295",2020-07-15,2020-07-03,7,"Con adeudo",65250,7,48208.41,18401.17,22
"5296",2020-07-15,2020-07-03,7,"Sin adeudo",271734,35,0,300979.05,106
"5297",2020-07-15,2020-07-03,8,"Con adeudo",31199,5,15745.26,16827.91,18
"5298",2020-07-15,2020-07-03,8,"Sin adeudo",311185,40,0,342348.68,116
"5299",2020-07-15,2020-07-03,9,"Con adeudo",17474,3,6172.8,12488.9,11
"5300",2020-07-15,2020-07-03,9,"Sin adeudo",224584,28,0,243819.91,75
"5301",2020-07-15,2020-07-03,10,"Con adeudo",18702,2,2775.43,17953.24,3
"5302",2020-07-15,2020-07-03,10,"Sin adeudo",295358,31,0,324168.67,85
"5303",2020-07-15,2020-07-03,11,"Con adeudo",44016,4,26459.85,18903.31,9
"5304",2020-07-15,2020-07-03,11,"Sin adeudo",426555,47,0,466896.55,150
"5305",2020-07-15,2020-07-03,12,"Con adeudo",37241,3,28830.22,9219.85,10
"5306",2020-07-15,2020-07-03,12,"Sin adeudo",258301,26,0,284279.06,79
"5307",2020-07-15,2020-07-03,13,"Sin adeudo",287948,33,0,314813.68,102
"5308",2020-07-15,2020-07-03,14,"Con adeudo",21993,2,10245.04,12810.55,6
"5309",2020-07-15,2020-07-03,14,"Sin adeudo",279296,33,0,308938.55,115
"5310",2020-07-15,2020-07-03,15,"Con adeudo",47464,5,21171.3,27740.83,18
"5311",2020-07-15,2020-07-03,15,"Sin adeudo",342395,35,0,375196.02,104
"5312",2020-07-15,2020-07-03,16,"Con adeudo",20745,3,7303.14,14875.06,9
"5313",2020-07-15,2020-07-03,16,"Sin adeudo",220801,28,0,238737.26,99
"5314",2020-07-15,2020-07-03,17,"Con adeudo",20659,4,12051.9,9351.27,14
"5315",2020-07-15,2020-07-03,17,"Sin adeudo",306924,34,0,340157.85,97
"5316",2020-07-15,2020-07-04,1,"Con adeudo",23415,3,15800.71,8167.29,10
"5317",2020-07-15,2020-07-04,1,"Sin adeudo",295982,34,0,333057.27,111
"5318",2020-07-15,2020-07-04,2,"Con adeudo",14499,1,11992.33,2641.14,5
"5319",2020-07-15,2020-07-04,2,"Sin adeudo",256489,34,0,283178.11,111
"5320",2020-07-15,2020-07-04,3,"Con adeudo",21664,3,17770.02,4197.09,9
"5321",2020-07-15,2020-07-04,3,"Sin adeudo",112882,17,0,125126.83,51
"5322",2020-07-15,2020-07-04,4,"Con adeudo",16925,2,10113.56,7492.38,8
"5323",2020-07-15,2020-07-04,4,"Sin adeudo",324715,34,0,356860.81,114
"5324",2020-07-15,2020-07-04,5,"Sin adeudo",283724,31,0,309796.54,93
"5325",2020-07-15,2020-07-04,6,"Con adeudo",57749,5,23511.35,36896.15,16
"5326",2020-07-15,2020-07-04,6,"Sin adeudo",259977,31,0,285217.37,85
"5327",2020-07-15,2020-07-04,7,"Con adeudo",10658,1,5306.15,5848.55,5
"5328",2020-07-15,2020-07-04,7,"Sin adeudo",270937,31,0,296040.34,100
"5329",2020-07-15,2020-07-04,8,"Con adeudo",4068,2,1914.66,2301.05,5
"5330",2020-07-15,2020-07-04,8,"Sin adeudo",152581,21,0,168137.96,72
"5331",2020-07-15,2020-07-04,9,"Con adeudo",51572,6,19209.98,35636.6,16
"5332",2020-07-15,2020-07-04,9,"Sin adeudo",267233,32,0,299149.63,87
"5333",2020-07-15,2020-07-04,10,"Con adeudo",35158,3,23844.54,12093.57,7
"5334",2020-07-15,2020-07-04,10,"Sin adeudo",313999,33,0,350706.65,106
"5335",2020-07-15,2020-07-04,11,"Con adeudo",44257,5,24877.69,20571.96,12
"5336",2020-07-15,2020-07-04,11,"Sin adeudo",382336,45,0,424585.69,126
"5337",2020-07-15,2020-07-04,12,"Con adeudo",32805,4,24226.77,9222.94,16
"5338",2020-07-15,2020-07-04,12,"Sin adeudo",372925,42,0,411563.66,125
"5339",2020-07-15,2020-07-04,13,"Con adeudo",19451,3,2775.95,18119.27,4
"5340",2020-07-15,2020-07-04,13,"Sin adeudo",294307,37,0,330195.93,105
"5341",2020-07-15,2020-07-04,14,"Con adeudo",6507,1,5346.27,1170.89,4
"5342",2020-07-15,2020-07-04,14,"Sin adeudo",357548,39,0,390121.37,123
"5343",2020-07-15,2020-07-04,15,"Con adeudo",21695,3,15619.58,6436.24,6
"5344",2020-07-15,2020-07-04,15,"Sin adeudo",273376,30,0,299119.61,96
"5345",2020-07-15,2020-07-04,16,"Con adeudo",21135,2,4339.07,17115.14,5
"5346",2020-07-15,2020-07-04,16,"Sin adeudo",240737,28,0,259538.96,78
"5347",2020-07-15,2020-07-04,17,"Con adeudo",11140,2,1824,10219.27,6
"5348",2020-07-15,2020-07-04,17,"Sin adeudo",360939,39,0,399692.85,118
"5349",2020-07-15,2020-07-05,1,"Con adeudo",15509,1,9672.21,5837.96,3
"5350",2020-07-15,2020-07-05,1,"Sin adeudo",320361,33,0,351525.52,91
"5351",2020-07-15,2020-07-05,2,"Con adeudo",6735,1,4097.79,2859.8,2
"5352",2020-07-15,2020-07-05,2,"Sin adeudo",280388,32,0,310390.57,100
"5353",2020-07-15,2020-07-05,3,"Con adeudo",32862,4,10785.12,23662.12,12
"5354",2020-07-15,2020-07-05,3,"Sin adeudo",348458,36,0,385494.36,117
"5355",2020-07-15,2020-07-05,4,"Con adeudo",23779,2,14103.8,10384.23,5
"5356",2020-07-15,2020-07-05,4,"Sin adeudo",365703,44,0,403842.8,112
"5357",2020-07-15,2020-07-05,5,"Con adeudo",2448,1,239.31,2389.87,5
"5358",2020-07-15,2020-07-05,5,"Sin adeudo",275936,31,0,300776.94,88
"5359",2020-07-15,2020-07-05,6,"Con adeudo",2184,1,552.71,1669.86,5
"5360",2020-07-15,2020-07-05,6,"Sin adeudo",285412,26,0,313891.5,64
"5361",2020-07-15,2020-07-05,7,"Con adeudo",9012,3,3358.56,6030.37,11
"5362",2020-07-15,2020-07-05,7,"Sin adeudo",342367,42,0,379056.94,153
"5363",2020-07-15,2020-07-05,8,"Con adeudo",19369,4,10161.45,9569.69,14
"5364",2020-07-15,2020-07-05,8,"Sin adeudo",288388,32,0,324502.35,106
"5365",2020-07-15,2020-07-05,9,"Con adeudo",75465,8,42208.85,34699.62,17
"5366",2020-07-15,2020-07-05,9,"Sin adeudo",297733,37,0,326426.92,115
"5367",2020-07-15,2020-07-05,10,"Con adeudo",10585,1,5929.34,5068.82,4
"5368",2020-07-15,2020-07-05,10,"Sin adeudo",239508,32,0,260211.56,92
