"","id_cliente","ventas_mensuales","B_proceso"
"6216","6216",144884,"Orden"
"6217","6217",137595,"Orden"
"6218","6218",80223,"Orden"
"6219","6219",63850,"Orden"
"6220","6220",17039,"Orden"
"6221","6221",235701,"Orden"
"6222","6222",204485,"Orden"
"6223","6223",153674,"Orden"
"6224","6224",202647,"Orden"
"6225","6225",79935,"Orden"
"6226","6226",183925,"Orden"
"6227","6227",213234,"Orden"
"6228","6228",186259,"Orden"
"6229","6229",156955,"Orden"
"6230","6230",113493,"Orden"
"6231","6231",189462,"Orden"
"6232","6232",108717,"Orden"
"6233","6233",189955,"Orden"
"6234","6234",25718,"Orden"
"6235","6235",30912,"Orden"
"6236","6236",107372,"Orden"
"6237","6237",207934,"Orden"
"6238","6238",192591,"Orden"
"6239","6239",106032,"Orden"
"6240","6240",216065,"Orden"
"6241","6241",135106,"Orden"
"6242","6242",6157,"Orden"
"6243","6243",81513,"Orden"
"6244","6244",80838,"Orden"
"6245","6245",139930,"Orden"
"6246","6246",6472,"Orden"
"6247","6247",107686,"Orden"
"6248","6248",210601,"Orden"
"6249","6249",142764,"Orden"
"6250","6250",228608,"Orden"
"6251","6251",220789,"Orden"
"6252","6252",210185,"Orden"
"6253","6253",84816,"Orden"
"6254","6254",201632,"Orden"
"6255","6255",189548,"Orden"
"6256","6256",47418,"Orden"
"6257","6257",213141,"Orden"
"6258","6258",188475,"Orden"
"6259","6259",33528,"Orden"
"6260","6260",39739,"Orden"
"6261","6261",14590,"Orden"
"6262","6262",210223,"Orden"
"6263","6263",15019,"Orden"
"6264","6264",115598,"Orden"
"6265","6265",133017,"Orden"
"6266","6266",43578,"Orden"
"6267","6267",92148,"Orden"
"6268","6268",63792,"Orden"
"6269","6269",111240,"Orden"
"6270","6270",201572,"Orden"
"6271","6271",138648,"Orden"
"6272","6272",109615,"Orden"
"6273","6273",13692,"Orden"
"6274","6274",183105,"Orden"
"6275","6275",138620,"Orden"
"6276","6276",73417,"Orden"
"6277","6277",189951,"Orden"
"6278","6278",109248,"Orden"
"6279","6279",42695,"Orden"
"6280","6280",26010,"Orden"
"6281","6281",56944,"Orden"
"6282","6282",57977,"Orden"
"6283","6283",105835,"Orden"
"6284","6284",242178,"Orden"
"6285","6285",137437,"Orden"
"6286","6286",91184,"Orden"
"6287","6287",59599,"Orden"
"6288","6288",222283,"Orden"
"6289","6289",225377,"Orden"
"6290","6290",75181,"Orden"
"6291","6291",178363,"Orden"
"6292","6292",47661,"Orden"
"6293","6293",135503,"Orden"
"6294","6294",22206,"Orden"
"6295","6295",121443,"Orden"
"6296","6296",57147,"Orden"
"6297","6297",201607,"Orden"
"6298","6298",88963,"Orden"
"6299","6299",72751,"Orden"
"6300","6300",190785,"Orden"
"6301","6301",76132,"Orden"
"6302","6302",175900,"Orden"
"6303","6303",52977,"Orden"
"6304","6304",68655,"Orden"
"6305","6305",91530,"Orden"
"6306","6306",228755,"Orden"
"6307","6307",144251,"Orden"
"6308","6308",103796,"Orden"
"6309","6309",246080,"Orden"
"6310","6310",186936,"Orden"
"6311","6311",63349,"Orden"
"6312","6312",199865,"Orden"
"6313","6313",42817,"Orden"
"6314","6314",86158,"Orden"
"6315","6315",1991,"Orden"
"6316","6316",38039,"Orden"
"6317","6317",138257,"Orden"
"6318","6318",198308,"Orden"
"6319","6319",204617,"Orden"
"6320","6320",117913,"Orden"
"6321","6321",175795,"Orden"
"6322","6322",94177,"Orden"
"6323","6323",70332,"Orden"
"6324","6324",206679,"Orden"
"6325","6325",196500,"Orden"
"6326","6326",190661,"Orden"
"6327","6327",167647,"Orden"
"6328","6328",195050,"Orden"
"6329","6329",80143,"Orden"
"6330","6330",184300,"Orden"
"6331","6331",206950,"Orden"
"6332","6332",162005,"Orden"
"6333","6333",189965,"Orden"
"6334","6334",28578,"Orden"
"6335","6335",149888,"Orden"
"6336","6336",107748,"Orden"
"6337","6337",128209,"Orden"
"6338","6338",110974,"Orden"
"6339","6339",57709,"Orden"
"6340","6340",72823,"Orden"
"6341","6341",210021,"Orden"
"6342","6342",230051,"Orden"
"6343","6343",7771,"Orden"
"6344","6344",175365,"Orden"
"6345","6345",113846,"Orden"
"6346","6346",126674,"Orden"
"6347","6347",109960,"Orden"
"6348","6348",248825,"Orden"
"6349","6349",144364,"Orden"
"6350","6350",54911,"Orden"
"6351","6351",40819,"Orden"
"6352","6352",187675,"Orden"
"6353","6353",172867,"Orden"
"6354","6354",124769,"Orden"
"6355","6355",190231,"Orden"
"6356","6356",91815,"Orden"
"6357","6357",123328,"Orden"
"6358","6358",207412,"Orden"
"6359","6359",127573,"Orden"
"6360","6360",129409,"Orden"
"6361","6361",74772,"Orden"
"6362","6362",159204,"Orden"
"6363","6363",16402,"Orden"
"6364","6364",110406,"Orden"
"6365","6365",67904,"Orden"
"6366","6366",212929,"Orden"
"6367","6367",115412,"Orden"
"6368","6368",241144,"Orden"
"6369","6369",54821,"Orden"
"6370","6370",34578,"Orden"
"6371","6371",11513,"Orden"
"6372","6372",99072,"Orden"
"6373","6373",106159,"Orden"
"6374","6374",118525,"Orden"
"6375","6375",78569,"Orden"
"6376","6376",203853,"Orden"
"6377","6377",82536,"Orden"
"6378","6378",163253,"Orden"
"6379","6379",198377,"Orden"
"6380","6380",125640,"Orden"
"6381","6381",236400,"Orden"
"6382","6382",217972,"Orden"
"6383","6383",200226,"Orden"
"6384","6384",42064,"Orden"
"6385","6385",165213,"Orden"
"6386","6386",232400,"Orden"
"6387","6387",115823,"Orden"
"6388","6388",98474,"Orden"
"6389","6389",127175,"Orden"
"6390","6390",237982,"Orden"
"6391","6391",36620,"Orden"
"6392","6392",34654,"Orden"
"6393","6393",182432,"Orden"
"6394","6394",216309,"Orden"
"6395","6395",22642,"Orden"
"6396","6396",162804,"Orden"
"6397","6397",73002,"Orden"
"6398","6398",118945,"Orden"
"6399","6399",225255,"Orden"
"6400","6400",222007,"Orden"
"6401","6401",156042,"Orden"
"6402","6402",142530,"Orden"
"6403","6403",91369,"Orden"
"6404","6404",74464,"Orden"
"6405","6405",158734,"Orden"
"6406","6406",179226,"Orden"
"6407","6407",177170,"Orden"
"6408","6408",100862,"Orden"
"6409","6409",91996,"Orden"
"6410","6410",17140,"Orden"
"6411","6411",96027,"Orden"
"6412","6412",160882,"Orden"
"6413","6413",31635,"Orden"
"6414","6414",31936,"Orden"
"6415","6415",248724,"Orden"
"6416","6416",9361,"Orden"
"6417","6417",105066,"Orden"
"6418","6418",76639,"Orden"
"6419","6419",198163,"Orden"
"6420","6420",153049,"Orden"
"6421","6421",153892,"Orden"
"6422","6422",200509,"Orden"
"6423","6423",90386,"Orden"
"6424","6424",83890,"Orden"
"6425","6425",213723,"Orden"
"6426","6426",9780,"Orden"
"6427","6427",62946,"Orden"
"6428","6428",151131,"Orden"
"6429","6429",172015,"Orden"
"6430","6430",96544,"Orden"
"6431","6431",59503,"Orden"
"6432","6432",130073,"Orden"
"6433","6433",152037,"Orden"
"6434","6434",246993,"Orden"
"6435","6435",189947,"Orden"
"6436","6436",103500,"Orden"
"6437","6437",37826,"Orden"
"6438","6438",192695,"Orden"
"6439","6439",97954,"Orden"
"6440","6440",101723,"Orden"
"6441","6441",195364,"Orden"
"6442","6442",139988,"Orden"
"6443","6443",247158,"Orden"
"6444","6444",127038,"Orden"
"6445","6445",198561,"Orden"
"6446","6446",135984,"Orden"
"6447","6447",243062,"Orden"
"6448","6448",87283,"Orden"
"6449","6449",248682,"Orden"
"6450","6450",205633,"Orden"
"6451","6451",220118,"Orden"
"6452","6452",177458,"Orden"
"6453","6453",19597,"Orden"
"6454","6454",186753,"Orden"
"6455","6455",92237,"Orden"
"6456","6456",202235,"Orden"
"6457","6457",69087,"Orden"
"6458","6458",40644,"Orden"
"6459","6459",101659,"Orden"
"6460","6460",177781,"Orden"
"6461","6461",174892,"Orden"
"6462","6462",230870,"Orden"
"6463","6463",224530,"Orden"
"6464","6464",108223,"Orden"
"6465","6465",32337,"Orden"
"6466","6466",26670,"Orden"
"6467","6467",126744,"Orden"
"6468","6468",94632,"Orden"
"6469","6469",144862,"Orden"
"6470","6470",228856,"Orden"
"6471","6471",72951,"Orden"
"6472","6472",237921,"Orden"
"6473","6473",182770,"Orden"
"6474","6474",199388,"Orden"
"6475","6475",192493,"Orden"
"6476","6476",190120,"Orden"
"6477","6477",1827,"Orden"
"6478","6478",216184,"Orden"
"6479","6479",226562,"Orden"
"6480","6480",213035,"Orden"
"6481","6481",36855,"Orden"
"6482","6482",114591,"Orden"
"6483","6483",214701,"Orden"
"6484","6484",210946,"Orden"
"6485","6485",37629,"Orden"
"6486","6486",169390,"Orden"
"6487","6487",188796,"Orden"
"6488","6488",59257,"Orden"
"6489","6489",27415,"Orden"
"6490","6490",21058,"Orden"
"6491","6491",206145,"Orden"
"6492","6492",243262,"Orden"
"6493","6493",13663,"Orden"
"6494","6494",143897,"Orden"
"6495","6495",44709,"Orden"
"6496","6496",197688,"Orden"
"6497","6497",241766,"Orden"
"6498","6498",191192,"Orden"
"6499","6499",204613,"Orden"
"6500","6500",67437,"Orden"
"6501","6501",21430,"Orden"
"6502","6502",15346,"Orden"
"6503","6503",177737,"Orden"
"6504","6504",121942,"Orden"
"6505","6505",30429,"Orden"
"6506","6506",1750,"Orden"
"6507","6507",44848,"Orden"
"6508","6508",56447,"Orden"
"6509","6509",73740,"Orden"
"6510","6510",86227,"Orden"
"6511","6511",10042,"Orden"
"6512","6512",97698,"Orden"
"6513","6513",196747,"Orden"
"6514","6514",122476,"Orden"
"6515","6515",106111,"Orden"
"6516","6516",117075,"Orden"
"6517","6517",82805,"Orden"
"6518","6518",56910,"Orden"
"6519","6519",87656,"Orden"
"6520","6520",94645,"Orden"
"6521","6521",206651,"Orden"
"6522","6522",192971,"Orden"
"6523","6523",54424,"Orden"
"6524","6524",177164,"Orden"
"6525","6525",30212,"Orden"
"6526","6526",213254,"Orden"
"6527","6527",220578,"Orden"
"6528","6528",144742,"Orden"
"6529","6529",1955,"Orden"
"6530","6530",208326,"Orden"
"6531","6531",174767,"Orden"
"6532","6532",230919,"Orden"
"6533","6533",101453,"Orden"
"6534","6534",104766,"Orden"
"6535","6535",232997,"Orden"
"6536","6536",239035,"Orden"
"6537","6537",82360,"Orden"
"6538","6538",97856,"Orden"
"6539","6539",175441,"Orden"
"6540","6540",101421,"Orden"
"6541","6541",125606,"Orden"
"6542","6542",170993,"Orden"
"6543","6543",246460,"Orden"
"6544","6544",63129,"Orden"
"6545","6545",145768,"Orden"
"6546","6546",163176,"Orden"
"6547","6547",170376,"Orden"
"6548","6548",96977,"Orden"
"6549","6549",45239,"Orden"
"6550","6550",59002,"Orden"
"6551","6551",89632,"Orden"
"6552","6552",230433,"Orden"
"6553","6553",89119,"Orden"
"6554","6554",9912,"Orden"
"6555","6555",11189,"Orden"
"6556","6556",109994,"Orden"
"6557","6557",132644,"Orden"
"6558","6558",187105,"Orden"
"6559","6559",243389,"Orden"
"6560","6560",223004,"Orden"
"6561","6561",149774,"Orden"
"6562","6562",12715,"Orden"
"6563","6563",105870,"Orden"
"6564","6564",173533,"Orden"
"6565","6565",112770,"Orden"
"6566","6566",125331,"Orden"
"6567","6567",78733,"Orden"
"6568","6568",120977,"Orden"
"6569","6569",134565,"Orden"
"6570","6570",141730,"Orden"
"6571","6571",221037,"Orden"
"6572","6572",55554,"Orden"
"6573","6573",235174,"Orden"
"6574","6574",190930,"Orden"
"6575","6575",131813,"Orden"
"6576","6576",106654,"Orden"
"6577","6577",6463,"Orden"
"6578","6578",149995,"Orden"
"6579","6579",142590,"Orden"
"6580","6580",218233,"Orden"
"6581","6581",34067,"Orden"
"6582","6582",33469,"Orden"
"6583","6583",64377,"Orden"
"6584","6584",196612,"Orden"
"6585","6585",220526,"Orden"
"6586","6586",32145,"Orden"
"6587","6587",10578,"Orden"
"6588","6588",41233,"Orden"
"6589","6589",129020,"Orden"
"6590","6590",59179,"Orden"
"6591","6591",235498,"Orden"
"6592","6592",37809,"Orden"
"6593","6593",123467,"Orden"
"6594","6594",119363,"Orden"
"6595","6595",243267,"Orden"
"6596","6596",21754,"Orden"
"6597","6597",216822,"Orden"
"6598","6598",111275,"Orden"
"6599","6599",25202,"Orden"
"6600","6600",17297,"Orden"
"6601","6601",190200,"Orden"
"6602","6602",146926,"Orden"
"6603","6603",124131,"Orden"
"6604","6604",134380,"Orden"
"6605","6605",201826,"Orden"
"6606","6606",150423,"Orden"
"6607","6607",17842,"Orden"
"6608","6608",185361,"Orden"
"6609","6609",44535,"Orden"
"6610","6610",239688,"Orden"
"6611","6611",156082,"Orden"
"6612","6612",244040,"Orden"
"6613","6613",214805,"Orden"
"6614","6614",208544,"Orden"
"6615","6615",210979,"Orden"
"6616","6616",29112,"Orden"
"6617","6617",214148,"Orden"
"6618","6618",33829,"Orden"
"6619","6619",204683,"Orden"
"6620","6620",27724,"Orden"
"6621","6621",180338,"Orden"
"6622","6622",191462,"Orden"
"6623","6623",220305,"Orden"
"6624","6624",220541,"Orden"
"6625","6625",78489,"Orden"
"6626","6626",162273,"Orden"
"6627","6627",26422,"Orden"
"6628","6628",99497,"Orden"
"6629","6629",67114,"Orden"
"6630","6630",126582,"Orden"
"6631","6631",440,"Orden"
"6632","6632",35785,"Orden"
"6633","6633",105590,"Orden"
"6634","6634",4708,"Orden"
"6635","6635",197265,"Orden"
"6636","6636",14159,"Orden"
"6637","6637",200495,"Orden"
"6638","6638",51578,"Orden"
"6639","6639",178309,"Orden"
"6640","6640",160988,"Orden"
"6641","6641",76587,"Orden"
"6642","6642",12536,"Orden"
"6643","6643",145505,"Orden"
"6644","6644",177204,"Orden"
"6645","6645",27646,"Orden"
"6646","6646",199342,"Orden"
"6647","6647",152374,"Orden"
"6648","6648",47579,"Orden"
"6649","6649",38494,"Orden"
"6650","6650",104311,"Orden"
"6651","6651",201708,"Orden"
"6652","6652",181243,"Orden"
"6653","6653",206760,"Orden"
"6654","6654",238769,"Orden"
"6655","6655",209746,"Orden"
"6656","6656",165425,"Orden"
"6657","6657",13503,"Orden"
"6658","6658",231974,"Orden"
"6659","6659",228433,"Orden"
"6660","6660",85184,"Orden"
"6661","6661",83001,"Orden"
"6662","6662",32055,"Orden"
"6663","6663",81654,"Orden"
"6664","6664",222027,"Orden"
"6665","6665",40190,"Orden"
"6666","6666",67394,"Orden"
"6667","6667",1351,"Orden"
"6668","6668",188958,"Orden"
"6669","6669",45030,"Orden"
"6670","6670",86452,"Orden"
"6671","6671",69960,"Orden"
"6672","6672",106899,"Orden"
"6673","6673",69422,"Orden"
"6674","6674",9413,"Orden"
"6675","6675",33902,"Orden"
"6676","6676",178448,"Orden"
"6677","6677",222355,"Orden"
"6678","6678",139543,"Orden"
"6679","6679",45827,"Orden"
"6680","6680",106131,"Orden"
"6681","6681",243605,"Orden"
"6682","6682",161956,"Orden"
"6683","6683",212633,"Orden"
"6684","6684",166487,"Orden"
"6685","6685",169425,"Orden"
"6686","6686",187613,"Orden"
"6687","6687",234114,"Orden"
"6688","6688",232176,"Orden"
"6689","6689",158663,"Orden"
"6690","6690",108766,"Orden"
"6691","6691",192127,"Orden"
"6692","6692",198849,"Orden"
"6693","6693",246570,"Orden"
"6694","6694",6181,"Orden"
"6695","6695",75736,"Orden"
"6696","6696",63693,"Orden"
"6697","6697",205855,"Orden"
"6698","6698",63118,"Orden"
"6699","6699",227354,"Orden"
"6700","6700",46663,"Orden"
"6701","6701",46835,"Orden"
"6702","6702",134329,"Orden"
"6703","6703",93365,"Orden"
"6704","6704",88448,"Orden"
"6705","6705",192268,"Orden"
"6706","6706",239948,"Orden"
"6707","6707",184394,"Orden"
"6708","6708",244704,"Orden"
"6709","6709",194682,"Orden"
"6710","6710",202481,"Orden"
"6711","6711",136046,"Orden"
"6712","6712",25934,"Orden"
"6713","6713",246281,"Orden"
"6714","6714",162634,"Orden"
"6715","6715",190905,"Orden"
"6716","6716",157070,"Orden"
"6717","6717",32780,"Orden"
"6718","6718",108479,"Orden"
"6719","6719",208063,"Orden"
"6720","6720",196242,"Orden"
"6721","6721",1778,"Orden"
"6722","6722",97399,"Orden"
"6723","6723",51959,"Orden"
"6724","6724",11797,"Orden"
"6725","6725",137956,"Orden"
"6726","6726",8414,"Orden"
"6727","6727",216890,"Orden"
"6728","6728",139282,"Orden"
"6729","6729",52969,"Orden"
"6730","6730",227540,"Orden"
"6731","6731",194636,"Orden"
"6732","6732",166203,"Orden"
"6733","6733",85580,"Orden"
"6734","6734",140190,"Orden"
"6735","6735",59408,"Orden"
"6736","6736",78152,"Orden"
"6737","6737",85302,"Orden"
"6738","6738",65743,"Orden"
"6739","6739",155996,"Orden"
"6740","6740",142822,"Orden"
"6741","6741",201163,"Orden"
"6742","6742",132572,"Orden"
"6743","6743",123973,"Orden"
"6744","6744",56023,"Orden"
"6745","6745",16080,"Orden"
"6746","6746",200651,"Orden"
"6747","6747",44647,"Orden"
"6748","6748",45626,"Orden"
"6749","6749",229626,"Orden"
"6750","6750",120689,"Orden"
"6751","6751",155924,"Orden"
"6752","6752",231065,"Orden"
"6753","6753",95279,"Orden"
"6754","6754",209644,"Orden"
"6755","6755",206483,"Orden"
"6756","6756",4656,"Orden"
"6757","6757",199525,"Orden"
"6758","6758",24132,"Orden"
"6759","6759",19877,"Orden"
"6760","6760",227574,"Orden"
"6761","6761",142499,"Orden"
"6762","6762",85564,"Orden"
"6763","6763",64060,"Orden"
"6764","6764",63240,"Orden"
"6765","6765",203656,"Orden"
"6766","6766",222739,"Orden"
"6767","6767",165657,"Orden"
"6768","6768",166374,"Orden"
"6769","6769",114619,"Orden"
"6770","6770",6490,"Orden"
"6771","6771",131614,"Orden"
"6772","6772",27136,"Orden"
"6773","6773",85151,"Orden"
"6774","6774",150042,"Orden"
"6775","6775",95031,"Orden"
"6776","6776",81926,"Orden"
"6777","6777",137674,"Orden"
"6778","6778",158737,"Orden"
"6779","6779",247280,"Orden"
"6780","6780",87358,"Orden"
"6781","6781",24555,"Orden"
"6782","6782",57291,"Orden"
"6783","6783",237649,"Orden"
"6784","6784",84317,"Orden"
"6785","6785",60916,"Orden"
"6786","6786",194098,"Orden"
"6787","6787",249165,"Orden"
"6788","6788",67382,"Orden"
"6789","6789",33752,"Orden"
"6790","6790",86744,"Orden"
"6791","6791",24701,"Orden"
"6792","6792",67004,"Orden"
"6793","6793",64235,"Orden"
"6794","6794",38647,"Orden"
"6795","6795",113369,"Orden"
"6796","6796",39917,"Orden"
"6797","6797",213722,"Orden"
"6798","6798",163617,"Orden"
"6799","6799",147322,"Orden"
"6800","6800",29672,"Orden"
"6801","6801",77538,"Orden"
"6802","6802",143358,"Orden"
"6803","6803",216723,"Orden"
"6804","6804",239091,"Orden"
"6805","6805",98100,"Orden"
"6806","6806",202550,"Orden"
"6807","6807",101199,"Orden"
"6808","6808",189560,"Orden"
"6809","6809",228180,"Orden"
"6810","6810",237779,"Orden"
"6811","6811",102245,"Orden"
"6812","6812",160354,"Orden"
"6813","6813",78027,"Orden"
"6814","6814",98337,"Orden"
"6815","6815",231160,"Orden"
"6816","6816",171906,"Orden"
"6817","6817",119314,"Orden"
"6818","6818",116901,"Orden"
"6819","6819",134887,"Orden"
"6820","6820",171900,"Orden"
"6821","6821",108707,"Orden"
"6822","6822",234873,"Orden"
"6823","6823",159148,"Orden"
"6824","6824",22381,"Orden"
"6825","6825",134347,"Orden"
"6826","6826",219764,"Orden"
"6827","6827",243416,"Orden"
"6828","6828",123884,"Orden"
"6829","6829",92534,"Orden"
"6830","6830",196370,"Orden"
"6831","6831",167193,"Orden"
"6832","6832",105925,"Orden"
"6833","6833",141678,"Orden"
"6834","6834",215219,"Orden"
"6835","6835",132505,"Orden"
"6836","6836",93289,"Orden"
"6837","6837",186940,"Orden"
"6838","6838",10920,"Orden"
"6839","6839",61305,"Orden"
"6840","6840",62413,"Orden"
"6841","6841",173844,"Orden"
"6842","6842",127440,"Orden"
"6843","6843",108036,"Orden"
"6844","6844",65471,"Orden"
"6845","6845",7269,"Orden"
"6846","6846",166636,"Orden"
"6847","6847",220411,"Orden"
"6848","6848",21506,"Orden"
"6849","6849",80810,"Orden"
"6850","6850",46929,"Orden"
"6851","6851",115240,"Orden"
"6852","6852",242044,"Orden"
"6853","6853",144610,"Orden"
"6854","6854",48059,"Orden"
"6855","6855",50581,"Orden"
"6856","6856",208014,"Orden"
"6857","6857",200880,"Orden"
"6858","6858",12649,"Orden"
"6859","6859",24331,"Orden"
"6860","6860",99408,"Orden"
"6861","6861",59778,"Orden"
"6862","6862",30950,"Orden"
"6863","6863",138279,"Orden"
"6864","6864",37241,"Orden"
"6865","6865",228544,"Orden"
"6866","6866",103409,"Orden"
"6867","6867",3662,"Orden"
"6868","6868",195552,"Orden"
"6869","6869",12162,"Orden"
"6870","6870",238057,"Orden"
"6871","6871",241174,"Orden"
"6872","6872",194238,"Orden"
"6873","6873",226938,"Orden"
"6874","6874",29958,"Orden"
"6875","6875",57656,"Orden"
"6876","6876",35924,"Orden"
"6877","6877",15996,"Orden"
"6878","6878",222150,"Orden"
"6879","6879",217362,"Orden"
"6880","6880",161583,"Orden"
"6881","6881",62604,"Orden"
"6882","6882",211031,"Orden"
"6883","6883",64731,"Orden"
"6884","6884",48989,"Orden"
"6885","6885",143151,"Orden"
"6886","6886",204709,"Orden"
"6887","6887",140357,"Orden"
"6888","6888",50587,"Orden"
"6889","6889",205667,"Orden"
"6890","6890",14734,"Orden"
"6891","6891",100719,"Orden"
"6892","6892",200905,"Orden"
"6893","6893",42190,"Orden"
"6894","6894",182114,"Orden"
"6895","6895",164668,"Orden"
"6896","6896",76983,"Orden"
"6897","6897",141899,"Orden"
"6898","6898",210012,"Orden"
"6899","6899",249314,"Orden"
"6900","6900",127507,"Orden"
"6901","6901",241379,"Orden"
"6902","6902",93843,"Orden"
"6903","6903",57437,"Orden"
"6904","6904",19412,"Orden"
"6905","6905",13920,"Orden"
"6906","6906",138134,"Orden"
"6907","6907",180158,"Orden"
"6908","6908",206086,"Orden"
"6909","6909",88199,"Orden"
"6910","6910",249937,"Orden"
"6911","6911",16430,"Orden"
"6912","6912",222023,"Orden"
"6913","6913",45245,"Orden"
"6914","6914",199813,"Orden"
"6915","6915",45682,"Orden"
"6916","6916",58309,"Orden"
"6917","6917",9559,"Orden"
"6918","6918",17888,"Orden"
