,id_cliente,deuda_act,deuda_act_interes,venta_trimestral,venta_enero2020,venta_febrero2020,venta_mzo2020,pagos,pagos_enero2020,pagos_febrero2020,pagos_mzo2020,id_sucursal,B_tipo_soc,edad,tipo_cliente,nombre_suc
9790,9809,0,0,850,850,0,0,937.85,937.85,0,0,3,Socio,25,Cliente nivel 1,LEON
9791,9810,0,0,700,700,0,0,757.19,757.19,0,0,3,Socio,31,Cliente nivel 1,LEON
9792,9811,0,0,3450,0,0,3450,3450,0,0,3450,3,Socio,27,Cliente nivel 1,LEON
9793,9812,0,0,2727,0,974,1753,2728.31,0,974,1754.31,3,Socio,24,Cliente nivel 1,LEON
9794,9813,0,0,1128,0,1128,0,1337.28,0,1337.28,0,3,Empleado,23,Empleado,LEON
9795,9814,0,0,5150,0,5150,0,5630.17,0,5630.17,0,9,Socio,29,Cliente nivel 1,GDL
9796,9815,0,0,1391,0,285,1106,1478.18,0,318.1,1160.08,3,Empleado,28,Empleado,LEON
9797,9816,0,0,2045,766,229,1050,2197.92,821.06,242.7,1134.16,3,Socio,24,Cliente nivel 1,LEON
9798,9817,0,0,5087,2487,1300,1300,5148.68,2487.57,1300,1361.11,3,Socio,48,Cliente nivel 1,LEON
9799,9818,0,0,2303,0,2303,0,2303,0,2303,0,3,Socio,29,Cliente nivel 1,LEON
9800,9819,0,0,2850,2850,0,0,3102.91,3102.91,0,0,3,Socio,31,Cliente nivel 1,LEON
9801,9820,0,0,2334,0,841,1493,2455.68,0,841.74,1613.94,3,Socio,20,Cliente nivel 1,LEON
9802,9821,0,0,2247,0,897,1350,2247,0,897,1350,3,Socio,21,Cliente nivel 1,LEON
9803,9822,0,0,14400,3600,7200,3600,14930.64,3600,7201.58,4129.06,3,Socio,24,Cliente nivel 1,LEON
9804,9823,0,0,1600,800,0,800,1680.22,880.22,0,800,3,Socio,31,Cliente nivel 1,LEON
9805,9824,0,0,965,328,637,0,1144.04,388.8,755.24,0,3,Empleado,28,Empleado,LEON
9806,9825,0,0,2550,0,2550,0,2759.1,0,2759.1,0,3,Socio,51,Cliente nivel 1,LEON
9807,9826,0,0,2604,0,855,1749,2680.3,0,855,1825.3,3,Socio,32,Cliente nivel 1,LEON
9808,9827,0,0,4050,1350,1350,1350,4398.51,1458.66,1476.46,1463.39,3,Socio,34,Cliente nivel 1,LEON
9809,9828,0,0,566,566,0,0,660.09,660.09,0,0,3,Empleado,48,Empleado,LEON
9810,9829,0,0,1038,0,1038,0,1038,0,1038,0,3,Empleado,25,Empleado,LEON
9811,9830,0,0,650,650,0,0,687.78,687.78,0,0,3,Socio,25,Cliente nivel 1,LEON
9812,9831,0,0,2068,0,2068,0,2282.96,0,2282.96,0,3,Socio,20,Cliente nivel 1,LEON
9813,9832,0,0,2798.5,0,1009.5,1789,2798.5,0,1009.5,1789,3,Socio,41,Cliente nivel 1,LEON
9814,9833,0,0,2745.44,68.44,649,2028,3331.15,68.44,713.22,2549.49,4,Socio,30,Cliente nivel 1,QRO
9815,9834,0,0,1450,0,0,1450,2144.78,0,0,2144.78,4,Socio,22,Cliente nivel 1,QRO
9816,9835,0,0,2055.97,50.97,1009,996,2149.44,50.97,1091.62,1006.85,4,Socio,30,Cliente nivel 1,QRO
9817,9836,0,0,7579,3419,2784,1376,8066.32,3489.35,3069.77,1507.2,4,Empleado,28,Empleado,QRO
9818,9837,0,0,1300,0,1300,0,1421.13,0,1421.13,0,4,Socio,55,Cliente nivel 1,QRO
9819,9838,0,0,2247.64,1147.64,1100,0,2354.35,1147.64,1206.71,0,4,Socio,51,Cliente nivel 1,QRO
9820,9839,0,0,1800,900,900,0,1867.17,900.47,966.7,0,4,Socio,29,Cliente nivel 1,QRO
9821,9840,0,0,510,0,510,0,620.57,0,620.57,0,4,Socio,46,Cliente nivel 1,QRO
9822,9841,0,0,2200,0,1100,1100,2680.19,0,1239.93,1440.26,4,Socio,29,Cliente nivel 1,QRO
9823,9842,0,0,5766,850,1700,3216,6179.72,928.97,1858.31,3392.44,4,Socio,40,Cliente nivel 1,QRO
9824,9843,0,0,950,0,950,0,1054.98,0,1054.98,0,4,Socio,25,Cliente nivel 1,QRO
9825,9844,0,0,2698,0,1348,1350,2794.93,0,1350.97,1443.96,4,Socio,47,Cliente nivel 1,QRO
9826,9845,0,0,3558.45,1058.45,1250,1250,3561.09,1059.38,1250.62,1251.09,4,Socio,33,Cliente nivel 1,QRO
9827,9846,0,0,774,0,0,774,774.79,0,0,774.79,4,Socio,21,Cliente nivel 1,QRO
9828,9847,0,0,3462,1750,1712,0,3809.42,1934.27,1875.15,0,4,Socio,32,Cliente nivel 1,QRO
9829,9848,0,0,2350,0,0,2350,3260.42,0,0,3260.42,4,Socio,25,Cliente nivel 1,QRO
9830,9849,0,0,837,0,0,837,837,0,0,837,4,Socio,46,Cliente nivel 1,QRO
9831,9850,0,0,4400,0,2151,2249,4516.56,0,2266.83,2249.73,4,Socio,31,Cliente nivel 1,QRO
9832,9851,0,0,4696.98,1147.98,1250,2299,5052.19,1213.53,1406.16,2432.5,10,Socio,25,Cliente nivel 1,TOL
9833,9852,650,1218.58,650,0,0,650,50,0,0,50,4,Socio,28,Cliente nivel 1,QRO
9834,9853,0,0,1237,0,587,650,1369.09,0,635.7,733.39,4,Socio,36,Cliente nivel 1,QRO
9835,9854,0,0,4815,1250,2315,1250,4944.38,1263.61,2328.78,1351.99,4,Socio,35,Cliente nivel 1,QRO
9836,9855,0,0,1835,835,1000,0,2156.33,927.59,1228.74,0,4,Socio,47,Cliente nivel 1,QRO
9837,9856,0,0,1150,0,1150,0,1258.69,0,1258.69,0,8,Socio,36,Cliente nivel 1,JAL
9838,9857,0,0,5550,1850,0,3700,5853.02,2021.68,0,3831.34,4,Socio,49,Cliente nivel 1,QRO
9839,9858,0,0,650,0,0,650,721.85,0,0,721.85,4,Socio,38,Cliente nivel 1,QRO
9840,9859,0,0,5337.99,2002.99,1050,2285,5338.91,2002.99,1050,2285.92,4,Socio,45,Cliente nivel 1,QRO
9841,9860,0,0,2650,0,0,2650,2924.78,0,0,2924.78,4,Socio,31,Cliente nivel 1,QRO
9842,9861,317.08,605.2,850,850,0,0,612.5,612.5,0,0,4,Socio,28,Cliente nivel 1,QRO
9843,9862,650,1285.94,650,0,0,650,0,0,0,0,4,Socio,34,Cliente nivel 1,QRO
9844,9863,0,0,1158,0,1158,0,1253.94,0,1253.94,0,4,Socio,47,Cliente nivel 1,QRO
9845,9864,0,0,27690,8574,8816,10300,27719.34,8580.92,8820.22,10318.2,10,Socio,36,Cliente nivel 1,TOL
9846,9865,0,0,1852.9,52.9,1800,0,2081.41,52.9,2028.51,0,4,Socio,52,Cliente nivel 1,QRO
9847,9866,0,0,249,0,0,249,297.48,0,0,297.48,4,Socio,52,Cliente nivel 1,QRO
9848,9867,950,1904.74,1900,0,950,950,1036.82,0,1036.82,0,4,Socio,38,Cliente nivel 1,QRO
9849,9868,0,0,1300,0,650,650,1382.55,0,650,732.55,4,Socio,23,Cliente nivel 1,QRO
9850,9869,0,0,1350,1350,0,0,1350,1350,0,0,4,Socio,35,Cliente nivel 1,QRO
9851,9870,0,0,4500,1500,3000,0,4661.36,1517.56,3143.8,0,4,Socio,43,Cliente nivel 1,QRO
9852,9871,0,0,5750,2300,1150,2300,5843.62,2300,1150,2393.62,4,Socio,33,Cliente nivel 1,QRO
9853,9872,0,0,2050,0,0,2050,2171.64,0,0,2171.64,4,Socio,24,Cliente nivel 1,QRO
9854,9873,0,0,14191.99,2859.99,5496,5836,14600.37,2859.99,5496,6244.38,4,Socio,42,Cliente nivel 1,QRO
9855,9874,0,0,1339,0,0,1339,1463.24,0,0,1463.24,4,Socio,30,Cliente nivel 1,QRO
9856,9875,0,0,650,650,0,0,768.16,768.16,0,0,4,Socio,40,Cliente nivel 1,QRO
9857,9876,0,0,1050,1050,0,0,1165.53,1165.53,0,0,4,Socio,30,Cliente nivel 1,QRO
9858,9877,0,0,3827,2100,978,749,3944.75,2101.84,978.86,864.05,4,Socio,21,Cliente nivel 1,QRO
9859,9878,0,0,900,900,0,0,1089.64,1089.64,0,0,4,Socio,36,Cliente nivel 1,QRO
9860,9879,0,0,1676,158,668,850,1790.45,158.14,721.47,910.84,4,Socio,20,Cliente nivel 1,QRO
9861,9880,0,0,2316,369,1947,0,2318.15,369,1949.15,0,4,Socio,32,Cliente nivel 1,QRO
9862,9881,0,0,800,0,800,0,850,0,850,0,8,Socio,46,Cliente nivel 1,JAL
9863,9882,0,0,946,578,368,0,946,578,368,0,4,Socio,20,Cliente nivel 1,QRO
9864,9883,0,0,2817,0,1867,950,2908.3,0,1870.75,1037.55,4,Socio,46,Cliente nivel 1,QRO
9865,9884,0,0,1264,232,1032,0,1359.22,246.97,1112.25,0,10,Socio,33,Cliente nivel 1,TOL
9866,9885,0,0,6665,0,3515,3150,6665,0,3515,3150,8,Socio,42,Cliente nivel 1,JAL
9867,9886,0,0,1676,859,0,817,1784.44,919.64,0,864.8,4,Socio,25,Cliente nivel 1,QRO
9868,9887,0,0,3150,0,716,2434,3289.31,0,716,2573.31,4,Socio,35,Cliente nivel 1,QRO
9869,9888,0,0,799,0,799,0,933.72,0,933.72,0,4,Socio,24,Cliente nivel 1,QRO
9870,9889,0,0,8488.92,2807.92,3000,2681,8976.61,2991.83,3002.63,2982.15,4,Socio,39,Cliente nivel 1,QRO
9871,9890,0,0,10151,2606,3254,4291,10259.26,2606,3254,4399.26,4,Socio,36,Cliente nivel 1,QRO
9872,9891,0,0,2650,2650,0,0,3134.04,3134.04,0,0,5,Empleado,37,Empleado,ECA
9873,9892,0,0,5100,1700,1700,1700,5243.56,1700,1704.26,1839.3,5,Socio,35,Cliente nivel 1,ECA
9874,9893,0,0,2326.31,43.31,2283,0,2448.27,43.31,2404.96,0,5,Socio,36,Cliente nivel 1,ECA
9875,9894,0,0,1100,1100,0,0,1255.97,1255.97,0,0,5,Socio,23,Cliente nivel 1,ECA
9876,9895,0,0,1730,0,836,894,1812.96,0,836,976.96,5,Socio,28,Cliente nivel 1,ECA
9877,9896,0,0,2802,0,1671,1131,2869,0,1671,1198,5,Socio,47,Cliente nivel 1,ECA
9878,9897,0,0,4234.41,1437.41,1400,1397,4387.03,1438.11,1401.23,1547.69,5,Socio,44,Cliente nivel 1,ECA
9879,9898,0,0,7808,3817,2050,1941,7947.62,3913.17,2072.31,1962.14,5,Socio,32,Cliente nivel 1,ECA
9880,9899,0,0,1439.61,1439.61,0,0,1554,1554,0,0,5,Socio,47,Cliente nivel 1,ECA
9881,9900,0,0,1229,924,305,0,1229.27,924,305.27,0,5,Socio,30,Cliente nivel 1,ECA
9882,9901,0,0,2059,697,798,564,2059.7,697,798.7,564,5,Socio,32,Cliente nivel 1,ECA
9883,9902,0,0,11980,4605,3675,3700,12834.22,4823.89,3715.02,4295.31,1,Socio,23,Cliente nivel 1,CDMX
9884,9903,0,0,5491,1662,2686,1143,5699.65,1662,2799.51,1238.14,5,Empleado,31,Empleado,ECA
9885,9904,0,0,1248,0,0,1248,1326.41,0,0,1326.41,13,Socio,27,Cliente nivel 1,OAX
9886,9905,0,0,708,0,708,0,839.44,0,839.44,0,5,Empleado,22,Empleado,ECA
9887,9907,0,0,2063,0,1474,589,2445.88,0,1747.6,698.28,5,Empleado,24,Empleado,ECA
9888,9908,0,0,1723,1684,39,0,2035.88,1991.48,44.4,0,5,Empleado,25,Empleado,ECA
9889,9909,0,0,2335,0,0,2335,2335,0,0,2335,5,Socio,40,Cliente nivel 1,ECA
9890,9910,30.62,30.62,30.62,30.62,0,0,0,0,0,0,5,Socio,20,Cliente nivel 1,ECA
9891,9911,0,0,1467,0,1467,0,1739.32,0,1739.32,0,5,Empleado,25,Empleado,ECA
9892,9912,0,0,2891.5,2011.5,0,880,3140.97,2129.08,0,1011.89,5,Socio,29,Cliente nivel 1,ECA
9893,9913,0,0,4823,1289,1247,2287,4847.82,1294.02,1247.58,2306.22,5,Socio,37,Cliente nivel 1,ECA
9894,9914,0,0,2750,746,2004,0,3260.4,884.4,2376,0,5,Empleado,33,Empleado,ECA
9895,9915,0,0,3376,0,1150,2226,3464.39,0,1158.97,2305.42,1,Socio,35,Cliente nivel 1,CDMX
9896,9916,0,0,1000,0,0,1000,1000.52,0,0,1000.52,5,Socio,55,Cliente nivel 1,ECA
9897,9917,0,0,1300,0,1300,0,1410.29,0,1410.29,0,10,Socio,57,Cliente nivel 1,TOL
9898,9918,0,0,7770,1370,3200,3200,8000.19,1465.34,3200.83,3334.02,10,Socio,37,Cliente nivel 1,TOL
9899,9919,0,0,5100,1700,1700,1700,5179.84,1700,1700,1779.84,4,Socio,33,Cliente nivel 1,QRO
9900,9920,0,0,1800,0,847,953,2116.22,0,985.46,1130.76,10,Socio,26,Cliente nivel 1,TOL
9901,9921,0,0,700,700,0,0,832.03,832.03,0,0,10,Socio,21,Cliente nivel 1,TOL
9902,9922,0,0,1450,0,0,1450,1616.19,0,0,1616.19,10,Socio,38,Cliente nivel 1,TOL
9903,9923,0,0,2750,0,2750,0,2973.3,0,2973.3,0,10,Socio,28,Cliente nivel 1,TOL
9904,9924,0,0,2718,0,1450,1268,2836,0,1450,1386,7,Socio,27,Cliente nivel 1,AGS
9905,9925,0,0,850,0,0,850,851.4,0,0,851.4,6,Socio,48,Cliente nivel 1,PUE
9906,9926,0,0,700,0,0,700,700,0,0,700,6,Socio,38,Cliente nivel 1,PUE
9907,9927,0,0,2100,700,700,700,2100,700,700,700,1,Socio,57,Cliente nivel 1,CDMX
9908,9928,0,0,1932,0,1287,645,1969.91,0,1287,682.91,6,Socio,58,Cliente nivel 1,PUE
9909,9929,0,0,1600,800,800,0,1676,801.12,874.88,0,6,Socio,50,Cliente nivel 1,PUE
9910,9930,0,0,4784,625,4159,0,5004.55,625,4379.55,0,6,Socio,27,Cliente nivel 1,PUE
9911,9931,0,0,991,0,991,0,1071.62,0,1071.62,0,6,Socio,53,Cliente nivel 1,PUE
9912,9932,0,0,6083,2604,1809,1670,6194.36,2604,1920.36,1670,6,Socio,27,Cliente nivel 1,PUE
9913,9933,0,0,3250,1550,0,1700,3672.6,1689.01,0,1983.59,16,Socio,31,Cliente nivel 1,BCS
9914,9934,0,0,6118.34,1593.34,2975,1550,6118.34,1593.34,2975,1550,6,Socio,45,Cliente nivel 1,PUE
9915,9935,0,0,3066,1200,1866,0,3086.32,1200,1886.32,0,6,Socio,22,Cliente nivel 1,PUE
9916,9936,0,0,2100,0,2100,0,2145.61,0,2145.61,0,8,Socio,36,Cliente nivel 1,JAL
9917,9937,406.25,784.31,1300,0,650,650,972.33,0,702.32,270.01,6,Socio,28,Cliente nivel 1,PUE
9918,9938,0,0,650,0,650,0,651.24,0,651.24,0,6,Socio,32,Cliente nivel 1,PUE
9919,9939,0,0,2100,1050,1050,0,2261.07,1099.48,1161.59,0,6,Socio,32,Cliente nivel 1,PUE
9920,9940,0,0,8213,1509,1601,5103,8369.73,1593.65,1601,5175.08,6,Socio,27,Cliente nivel 1,PUE
9921,9941,0,0,1684,834,0,850,1684,834,0,850,6,Socio,40,Cliente nivel 1,PUE
9922,9942,0,0,3242,0,0,3242,3242,0,0,3242,6,Socio,44,Cliente nivel 1,PUE
9923,9943,0,0,2996,850,595,1551,3013.63,851.28,601.48,1560.87,6,Socio,44,Cliente nivel 1,PUE
9924,9944,0,0,4300,0,2150,2150,4503.08,0,2150,2353.08,6,Socio,31,Cliente nivel 1,PUE
9925,9945,0,0,1000,0,1000,0,1082.27,0,1082.27,0,7,Socio,27,Cliente nivel 1,AGS
9926,9946,0,0,2860,1339,0,1521,3001.84,1339,0,1662.84,7,Socio,39,Cliente nivel 1,AGS
9927,9947,0,0,3100,3016,84,0,3675.36,3575.76,99.6,0,7,Empleado,27,Empleado,AGS
9928,9948,0,0,14352,5400,3597,5355,14356.22,5400,3598.86,5357.36,8,Socio,40,Cliente nivel 1,JAL
9929,9949,0,0,1150,0,0,1150,1257.08,0,0,1257.08,7,Socio,29,Cliente nivel 1,AGS
9930,9950,0,0,4500,2002,1207,1291,5301.96,2340.36,1431,1530.6,7,Empleado,23,Empleado,AGS
9931,9951,0,0,3917,1117,1400,1400,3917,1117,1400,1400,7,Socio,37,Cliente nivel 1,AGS
9932,9952,0,0,950,0,950,0,1130.85,0,1130.85,0,7,Socio,28,Cliente nivel 1,AGS
9933,9953,0,0,10408,3784,4124,2500,10408,3784,4124,2500,7,Socio,39,Cliente nivel 1,AGS
9934,9954,0,0,814,0,0,814,814,0,0,814,7,Socio,47,Cliente nivel 1,AGS
9935,9955,0,0,1329,1329,0,0,1501.54,1501.54,0,0,7,Socio,59,Cliente nivel 1,AGS
9936,9956,0,0,5454.86,529.86,3034,1891,5697.62,530.3,3164.95,2002.37,7,Socio,28,Cliente nivel 1,AGS
9937,9957,0,0,3674,755,2000,919,4028.89,755.66,2009.6,1263.63,7,Socio,24,Cliente nivel 1,AGS
9938,9958,0,0,2146,1139,0,1007,2305.17,1231.47,0,1073.7,7,Socio,20,Cliente nivel 1,AGS
9939,9959,0,0,4994,1594,3400,0,5272.77,1594,3678.77,0,7,Socio,33,Cliente nivel 1,AGS
9940,9960,0,0,8731,2579,2852,3300,8732.44,2579,2852,3301.44,7,Socio,35,Cliente nivel 1,AGS
9941,9961,0,0,3100,0,3100,0,3468.55,0,3468.55,0,7,Empleado,28,Empleado,AGS
9942,9962,0,0,2135,635,750,750,2193.08,635.56,802.06,755.46,7,Socio,36,Cliente nivel 1,AGS
9943,9963,0,0,76.78,76.78,0,0,76.78,76.78,0,0,7,Socio,54,Cliente nivel 1,AGS
9944,9964,0,0,2700,1350,1350,0,2924.04,1352.36,1571.68,0,7,Socio,48,Cliente nivel 1,AGS
9945,9965,0,0,1343,1343,0,0,1440.05,1440.05,0,0,7,Socio,28,Cliente nivel 1,AGS
9946,9966,0,0,1360,1360,0,0,1429.97,1429.97,0,0,7,Socio,32,Cliente nivel 1,AGS
9947,9967,0,0,1050,1050,0,0,1150,1150,0,0,7,Socio,41,Cliente nivel 1,AGS
9948,9968,0,0,49.8,49.8,0,0,49.8,49.8,0,0,7,Socio,26,Cliente nivel 1,AGS
9949,9969,0,0,2345.9,1498.9,847,0,2347.95,1500.21,847.74,0,7,Socio,52,Cliente nivel 1,AGS
9950,9970,0,0,19130.5,4250,3105,11775.5,19552.83,4455.59,3107.72,11989.52,7,Socio,21,Cliente nivel 1,AGS
9951,9971,0,0,2754,1354,1400,0,2926.54,1429.1,1497.44,0,16,Socio,45,Cliente nivel 1,BCS
9952,9972,0,0,4250,383,1317,2550,4373.9,412.05,1317.44,2644.41,8,Socio,40,Cliente nivel 1,JAL
9953,9973,0,0,3902,0,1502,2400,3902,0,1502,2400,8,Socio,52,Cliente nivel 1,JAL
9954,9974,0,0,13123.89,3564.99,5358.9,4200,13403.09,3564.99,5358.9,4479.2,8,Socio,35,Cliente nivel 1,JAL
9955,9975,0,0,15731.5,6291.5,6232,3208,15734.16,6293.33,6232,3208.83,8,Socio,31,Cliente nivel 1,JAL
9956,9976,0,0,28477.9,7082,8113.9,13282,28638.05,7242.15,8113.9,13282,8,Socio,46,Cliente nivel 1,JAL
9957,9977,0,0,1250,0,0,1250,1366,0,0,1366,8,Socio,41,Cliente nivel 1,JAL
9958,9978,0,0,1060,259,801,0,1060.93,259.23,801.7,0,8,Socio,55,Cliente nivel 1,JAL
9959,9979,0,0,883,0,883,0,883.77,0,883.77,0,8,Socio,37,Cliente nivel 1,JAL
9960,9980,0,0,650,0,0,650,650,0,0,650,8,Socio,34,Cliente nivel 1,JAL
9961,9981,0,0,9631,6731,1450,1450,9712.5,6731,1451.27,1530.23,8,Socio,27,Cliente nivel 1,JAL
9962,9982,0,0,3400,1700,0,1700,3400,1700,0,1700,1,Socio,41,Cliente nivel 1,CDMX
9963,9983,0,0,2419,0,1469,950,2619.84,0,1487.27,1132.57,4,Socio,35,Cliente nivel 1,QRO
9964,9984,0,0,1978,0,405,1573,1978.84,0,405,1573.84,8,Socio,45,Cliente nivel 1,JAL
9965,9985,0,0,1945,1100,0,845,2003.8,1100,0,903.8,8,Socio,49,Cliente nivel 1,JAL
9966,9986,0,0,3351,1250,2101,0,3514.59,1303.29,2211.3,0,8,Socio,30,Cliente nivel 1,JAL
9967,9987,0,0,6044.98,2232.98,1962,1850,6174.8,2234.93,1964.45,1975.42,8,Socio,48,Cliente nivel 1,JAL
9968,9988,0,0,279,0,0,279,368.94,0,0,368.94,1,Socio,41,Cliente nivel 1,CDMX
9969,9989,0,0,2800,1400,1400,0,2816.48,1401.23,1415.25,0,8,Socio,29,Cliente nivel 1,JAL
9970,9990,0,0,1450,1450,0,0,1617.72,1617.72,0,0,8,Socio,30,Cliente nivel 1,JAL
9971,9991,1145,2428.81,1186.8,41.8,1145,0,43.98,41.8,2.18,0,8,Socio,26,Cliente nivel 1,JAL
9972,9992,0,0,579,0,0,579,579,0,0,579,1,Socio,55,Cliente nivel 1,CDMX
9973,9993,0,0,918,0,918,0,974.39,0,974.39,0,8,Socio,30,Cliente nivel 1,JAL
9974,9994,0,0,2523,2523,0,0,2738.07,2738.07,0,0,4,Socio,24,Cliente nivel 1,QRO
9975,9995,0,0,661.5,0,0,661.5,668.71,0,0,668.71,1,Socio,32,Cliente nivel 1,CDMX
9976,9996,850,1749.31,2550,850,1700,0,1710,859.26,850.74,0,1,Socio,26,Cliente nivel 1,CDMX
9977,9997,0,0,2200,1100,1100,0,2368.28,1164.76,1203.52,0,4,Socio,31,Cliente nivel 1,QRO
9978,9998,0,0,2959.52,1185.52,0,1774,3162.46,1266.57,0,1895.89,8,Socio,24,Cliente nivel 1,JAL
9979,9999,0,0,1093,0,0,1093,1230.09,0,0,1230.09,8,Socio,31,Cliente nivel 1,JAL
9980,10000,0,0,2000,0,1000,1000,2090.32,0,1000.52,1089.8,7,Socio,54,Cliente nivel 1,AGS
9981,10001,0,0,7701,2543,1950,3208,7701,2543,1950,3208,8,Socio,26,Cliente nivel 1,JAL
9982,10002,0,0,1300,650,650,0,1413.78,702.17,711.61,0,9,Socio,31,Cliente nivel 1,GDL
9983,10003,0,0,1499,0,0,1499,1499,0,0,1499,9,Socio,22,Cliente nivel 1,GDL
9984,10004,0,0,448.5,0,448.5,0,483.51,0,483.51,0,9,Socio,22,Cliente nivel 1,GDL
9985,10005,0,0,13900,0,2588,11312,14116.22,0,2798.14,11318.08,9,Socio,37,Cliente nivel 1,GDL
9986,10006,0,0,180,0,180,0,213.44,0,213.44,0,9,Empleado,20,Empleado,GDL
9987,10007,0,0,5505,2086,2214,1205,5888,2296.32,2385.63,1206.05,9,Socio,27,Cliente nivel 1,GDL
9988,10008,0,0,2054,1050,1004,0,2193.01,1050.92,1142.09,0,9,Socio,37,Cliente nivel 1,GDL
9989,10009,0,0,3750,3750,0,0,3750,3750,0,0,9,Socio,26,Cliente nivel 1,GDL
9990,10010,0,0,1734.47,1095.47,639,0,1906.42,1096.39,810.03,0,12,Socio,25,Cliente nivel 1,GTO
9991,10011,0,0,2059,1575,484,0,2124.7,1576.01,548.69,0,12,Socio,40,Cliente nivel 1,GTO
9992,10012,0,0,4000,1000,0,3000,4000,1000,0,3000,12,Socio,34,Cliente nivel 1,GTO
9993,10013,0,0,700,0,0,700,782.65,0,0,782.65,12,Socio,27,Cliente nivel 1,GTO
9994,10014,0,0,719,0,0,719,872.78,0,0,872.78,10,Socio,32,Cliente nivel 1,TOL
9995,10015,0,0,1338.36,1338.36,0,0,1464.32,1464.32,0,0,10,Socio,50,Cliente nivel 1,TOL
9996,10016,0,0,2057,2057,0,0,2212.55,2212.55,0,0,10,Socio,26,Cliente nivel 1,TOL
9997,10017,0,0,2647,950,950,747,2765.85,950.17,1016.12,799.56,10,Socio,27,Cliente nivel 1,TOL
9998,10018,0,0,7900,3150,3016,1734,8531,3365.57,3294.42,1871.01,10,Socio,35,Cliente nivel 1,TOL
9999,10019,0,0,3591.17,723.17,1766,1102,3676.95,723.17,1766.88,1186.9,10,Socio,36,Cliente nivel 1,TOL
10000,10020,0,0,54.33,54.33,0,0,54.33,54.33,0,0,10,Socio,46,Cliente nivel 1,TOL
10001,10021,0,0,3415.37,1106.37,801,1508,3505.85,1116.17,801.82,1587.86,10,Socio,32,Cliente nivel 1,TOL
10002,10022,0,0,1013.6,78.6,935,0,1560.36,78.6,1481.76,0,10,Socio,23,Cliente nivel 1,TOL
10003,10023,0,0,2000,0,0,2000,2678.13,0,0,2678.13,10,Socio,30,Cliente nivel 1,TOL
10004,10024,0,0,2208,938,1270,0,2324.37,938.82,1385.55,0,10,Socio,23,Cliente nivel 1,TOL
10005,10025,0,0,1600,0,1600,0,1732.57,0,1732.57,0,10,Socio,24,Cliente nivel 1,TOL
10006,10026,0,0,1600,0,800,800,1804.9,0,872.49,932.41,4,Socio,49,Cliente nivel 1,QRO
10007,10027,0,0,3100,0,1550,1550,3407.9,0,1639.9,1768,4,Socio,27,Cliente nivel 1,QRO
10008,10028,0,0,2285.95,2285.95,0,0,2285.95,2285.95,0,0,4,Socio,26,Cliente nivel 1,QRO
10009,10029,0,0,2480,2351,129,0,2940.32,2787.32,153,0,10,Empleado,33,Empleado,TOL
10010,10030,0,0,3121.5,1300,1821.5,0,3121.5,1300,1821.5,0,10,Socio,53,Cliente nivel 1,TOL
10011,10031,542.25,1023.37,7022.9,2756.9,2820,1446,6641.95,2772.69,2822.47,1046.79,10,Socio,32,Cliente nivel 1,TOL
10012,10032,0,0,4927,3553,0,1374,5196.94,3683.28,0,1513.66,10,Socio,28,Cliente nivel 1,TOL
10013,10033,0,0,23.86,23.86,0,0,23.86,23.86,0,0,10,Socio,39,Cliente nivel 1,TOL
10014,10034,0,0,1748,900,0,848,1935.97,984.31,0,951.66,10,Socio,29,Cliente nivel 1,TOL
10015,10035,0,0,2105,0,2105,0,2105,0,2105,0,4,Socio,43,Cliente nivel 1,QRO
10016,10036,0,0,1398,0,0,1398,1398,0,0,1398,10,Socio,36,Cliente nivel 1,TOL
10017,10037,0,0,758,758,0,0,863.24,863.24,0,0,4,Socio,46,Cliente nivel 1,QRO
10018,10038,0,0,1416,0,0,1416,1648.5,0,0,1648.5,10,Socio,28,Cliente nivel 1,TOL
10019,10039,0,0,3270,1100,2170,0,3395.14,1100.96,2294.18,0,10,Socio,30,Cliente nivel 1,TOL
10020,10040,0,0,1122,0,1122,0,1330.16,0,1330.16,0,10,Empleado,25,Empleado,TOL
10021,10041,0,0,1907,0,1150,757,2058.19,0,1196.22,861.97,10,Socio,34,Cliente nivel 1,TOL
10022,10042,0,0,1584,784,0,800,1961.22,829.5,0,1131.72,10,Socio,29,Cliente nivel 1,TOL
10023,10043,0,0,2200,0,1100,1100,2264.46,0,1100,1164.46,10,Socio,43,Cliente nivel 1,TOL
10024,10044,0,0,900,0,900,0,965.58,0,965.58,0,10,Socio,39,Cliente nivel 1,TOL
10025,10045,0,0,4484.66,1525.66,2959,0,4484.66,1525.66,2959,0,10,Socio,31,Cliente nivel 1,TOL
10026,10046,0,0,11442,1842,4800,4800,11734.96,1842,4804.2,5088.76,10,Socio,30,Cliente nivel 1,TOL
10027,10047,0,0,7800,5200,2600,0,7996.48,5200,2796.48,0,16,Socio,32,Cliente nivel 1,BCS
10028,10048,0,0,2250,750,750,750,2322.88,756.17,750.46,816.25,1,Socio,49,Cliente nivel 1,CDMX
10029,10049,0,0,1588,1588,0,0,1882.72,1882.72,0,0,17,Empleado,23,Empleado,BCN
10030,10050,0,0,6036,0,5205,831,7156.16,0,6170.92,985.24,17,Empleado,36,Empleado,BCN
10031,10051,0,0,1331,0,0,1331,1405.32,0,0,1405.32,17,Socio,41,Cliente nivel 1,BCN
